SearchTerm,author_id,date,favorites,formatted_date,geo,hashtags,id,mentions,permalink,retweets,text,urls,username
Purolator,17604289,11/13/2019,0,Wed Nov 13 22:06:07 +0000 2019,,,1.19481E+18,@,https://twitter.com/kisforkristina/status/1194813734658535425,0,"@ CallitSpring_SA please stop using UPS for shipping your online purchases. They can't do their job. I'm sick of doing it for them. Switch to Purolator or literally anyone else, PLEASE! pic.twitter.com/VzgDyZb8An",,
Purolator,2196249459,11/13/2019,0,Wed Nov 13 22:03:18 +0000 2019,,,1.19481E+18,,https://twitter.com/InspiringofSoul/status/1194813024869203970,0,Coming to me at 647 907 4274 not another phone number or address Purolator in one email Email erased Second email UPS listed as courier pic.twitter.com/6L7162zkA2,,
Purolator,2196249459,11/13/2019,0,Wed Nov 13 21:42:09 +0000 2019,,,1.19481E+18,,https://twitter.com/InspiringofSoul/status/1194807704063225856,1,Email recieved from fido with tracking number and purolator as courier then erased Then new email sent with UPS as courier after i downloaded ups app then took apo out then put it back in and cache cheating lying craze came up Says 1 day in transit Not stealing my phone en route pic.twitter.com/1e9fXCq0qU,,
Purolator,9.49106E+17,11/13/2019,3,Wed Nov 13 21:04:18 +0000 2019,,,1.1948E+18,,https://twitter.com/Gregorvski/status/1194798179285254144,0,At least you didn't kiss him!! I use Purolator now.,,
Purolator,33351678,11/13/2019,0,Wed Nov 13 21:00:02 +0000 2019,,,1.1948E+18,,https://twitter.com/Chrazzie/status/1194797102557208579,0,Did someone mail me a letter with Purolator?,,
Purolator,208871071,11/13/2019,0,Wed Nov 13 20:51:22 +0000 2019,,,1.19479E+18,,https://twitter.com/PurolatorHelp/status/1194794924090253318,0,"Hello Jim, I am sorry to hear that you have still not received your shipment. Send us your tracking number through DM here on Twitter and we can assist you with your shipment. Thank you, ^Vanessa",,
Purolator,1.19404E+18,11/13/2019,0,Wed Nov 13 20:49:05 +0000 2019,,#,1.19479E+18,,https://twitter.com/JimMalino/status/1194794348472233985,0,Fuck # purolator. Didn't delivery my things yesterday as promised. Today still waiting and it's close to evening now. Amazon should stop using them,,
Purolator,208871071,11/13/2019,0,Wed Nov 13 19:18:14 +0000 2019,,,1.19477E+18,,https://twitter.com/PurolatorHelp/status/1194771485119922176,0,"Hello, if you need help with a shipment please reach out to us through DM on Twitter. Thank you, ^Vanessa",,
Purolator,208871071,11/13/2019,0,Wed Nov 13 19:03:06 +0000 2019,,,1.19477E+18,,https://twitter.com/PurolatorHelp/status/1194767676998111234,0,"Hello Rosie, we can certainly try to add this for you. Please DM us with your tracking number for further help. Thank you, ^Vanessa",,
Purolator,208871071,11/13/2019,1,Wed Nov 13 17:21:05 +0000 2019,,,1.19474E+18,,https://twitter.com/PurolatorHelp/status/1194742005257113601,0,"Hello Beth, that is really great and we appreciate your kind words. Have an awesome night! Thank you, ^Vanessa",,
Purolator,774137664,11/13/2019,7,Wed Nov 13 16:20:48 +0000 2019,,#,1.19473E+18,,https://twitter.com/PurolatorInc/status/1194726833314512899,0,"Yesterdays national expansion announcement starts in # Toronto and were adding 600 jobs, 100+ vehicles and up to 200 pick-up and drop-off locations to the city. Its all part of the plan to bring more delivery speed and convenience to the GTA this holiday season and beyond.pic.twitter.com/UG1wRBDg35",,
Purolator,7.44344E+17,11/13/2019,0,Wed Nov 13 16:00:58 +0000 2019,,,1.19472E+18,,https://twitter.com/refundpros/status/1194721839794315264,0,"Purolator recently announced plans to step-change its network capacity, speed and consumer convenience in anticipation of its busiest week of the year, Black Friday and the week of Cyber Monday. To read more about these plans click the link below. http://ow.ly/cPbH50xaczF",http://ow.ly/cPbH50xaczF,
Purolator,1.17785E+18,11/13/2019,0,Wed Nov 13 15:44:45 +0000 2019,,,1.19472E+18,,https://twitter.com/NiyohTV/status/1194717759621324800,0,Still no updates on this shipment. Purolator has said they still do not have the package,,
Purolator,44112494,11/13/2019,1,Wed Nov 13 15:35:52 +0000 2019,,,1.19472E+18,,https://twitter.com/purolatorintl/status/1194715525873577989,1,"Importing and exporting between nations is a complex, time-consuming process that requires experienced logistics experts. Learn more about the Duty Drawback Program, and how business owners can participate here http://bit.ly/2CKgaqU pic.twitter.com/OIFNvHLcFZ",http://bit.ly/2CKgaqU,
Purolator,345812154,11/13/2019,1,Wed Nov 13 15:30:09 +0000 2019,,,1.19471E+18,,https://twitter.com/psolovyov/status/1194714086975520768,0,"this is industry-wide....for some reason UPS, Purolator having the same issues. Status is usually - UNKNOWN",,
Trico,338833280,11/16/2019,0,Sat Nov 16 16:29:01 +0000 2019,,,1.19582E+18,,https://twitter.com/IcaroM_09/status/1195816063809835008,0,Tric ta revolucionando mundo carai https://twitter.com/brusnos/status/1195755927602966528 ,https://twitter.com/brusnos/status/1195755927602966528,
Trico,556590209,11/16/2019,1,Sat Nov 16 16:25:00 +0000 2019,,,1.19582E+18,,https://twitter.com/toyarico/status/1195815052495880192,1,Her parents vacation home. What kind of loophole madness is that?,,
Trico,2502870661,11/16/2019,1,Sat Nov 16 16:24:56 +0000 2019,,# # # # #,1.19582E+18,,https://twitter.com/TricoNotTreeco/status/1195815038155542528,2,"Dear Internet, where can I buy this?!? # takemymoney # takemymoneynow # rogerrabbit # disney # dumbdumbs https://www.instagram.com/p/B48PlJ6gQC9/?igshid=svzyu9wwmwy1 ",https://www.instagram.com/p/B48PlJ6gQC9/?igshid=svzyu9wwmwy1,
Trico,1.03386E+18,11/16/2019,0,Sat Nov 16 16:13:05 +0000 2019,,,1.19581E+18,,https://twitter.com/Macarro22/status/1195812056257183744,0,Vim aqui no tric gastar ele kkkkkk,,
Trico,310240997,11/16/2019,0,Sat Nov 16 16:11:21 +0000 2019,,,1.19581E+18,,https://twitter.com/ababalu_/status/1195811619667927041,0,mulher ainda vou descer l no Z Pinheiro buscar um bagulho olha esse bofe q entrou vishe n tem nem volume look macaco curto azul com bore de tric,,
Trico,8.2389E+17,11/16/2019,0,Sat Nov 16 16:09:24 +0000 2019,,,1.19581E+18,,https://twitter.com/trico_lorebot/status/1195811128485412864,0,PASMO      ( *)  ,,
Trico,839830142,11/16/2019,0,Sat Nov 16 16:04:13 +0000 2019,,,1.19581E+18,,https://twitter.com/Cabrera_FC/status/1195809824275128320,0,Cabrera le gan 2-1 a William Brown con goles de Abel Sandoval y Lucas Caravajal. Partidazo del Trico ante el escolta!,,
Trico,4442581582,11/16/2019,4,Sat Nov 16 16:02:41 +0000 2019,,,1.19581E+18,,https://twitter.com/trico1899bolso/status/1195809435542798336,0,Nacional vendi hasta el momento 30321 entradas.,,
Trico,9.38922E+17,11/16/2019,10,Sat Nov 16 15:46:58 +0000 2019,,,1.19581E+18,,https://twitter.com/_TricoLouco/status/1195805479726964736,2,Todo clssico o arboleda faz merda,,
Trico,1.17209E+18,11/16/2019,1,Sat Nov 16 15:39:44 +0000 2019,,,1.1958E+18,,https://twitter.com/NebolaRobin/status/1195803660309143553,0,Old pic of Trico i draw~ pic.twitter.com/MgScv0QU8U,,
Trico,8.2389E+17,11/16/2019,0,Sat Nov 16 15:39:17 +0000 2019,,,1.1958E+18,,https://twitter.com/trico_lorebot/status/1195803548690182144,0,  ,,
Trico,556590209,11/16/2019,0,Sat Nov 16 15:35:37 +0000 2019,,,1.1958E+18,,https://twitter.com/toyarico/status/1195802624089456640,0,"False. No self respecting, intelligent Democrat would ever be friends with the devil.",,
Trico,3494054901,11/16/2019,0,Sat Nov 16 15:31:41 +0000 2019,,,1.1958E+18,,https://twitter.com/Rxphxxm/status/1195801636490362880,0,seu jorge faz tric,,
Trico,6.99964E+17,11/16/2019,2,Sat Nov 16 15:19:38 +0000 2019,,,1.1958E+18,,https://twitter.com/ujiuji_triCoCoa/status/1195798603563880448,0,  pic.twitter.com/LFgfcp5Hpu,,
Trico,556590209,11/16/2019,5,Sat Nov 16 15:17:37 +0000 2019,,,1.1958E+18,,https://twitter.com/toyarico/status/1195798096401166337,3,"Its a measure of how far Tedra Cobbs message can reach. My Rep is Anna Eshoo (CA18) and yet I donated to Tedra this am. Every seat is a national fight. We can not allow this country to continue to sink to the level of Trump, and his congressional sponsors and protectors.",,
Trico,7.91569E+17,11/16/2019,0,Sat Nov 16 15:11:52 +0000 2019,,,1.1958E+18,,https://twitter.com/BKomFg58jakInIz/status/1195796650528145408,0,,,
Trico,8.2389E+17,11/16/2019,0,Sat Nov 16 15:09:22 +0000 2019,,,1.1958E+18,,https://twitter.com/trico_lorebot/status/1195796018090012672,0,    ,,
Trico,334174344,11/16/2019,1,Sat Nov 16 14:53:27 +0000 2019,,# # #,1.19579E+18,,https://twitter.com/pasealaliga/status/1195792013066674176,1,"# LigaB PT 37 GOL DE TRICO, CONCHA TRAS UNA GRAN JUGADA COLECTIVA POR IZQUIERDA, EL DELANTERO APROVECHO UN REBOTE PARA ABRIR EL MARCADOR. # Tricolores 1-0 # Romerense",,
Trico,2430285373,11/16/2019,0,Sat Nov 16 14:51:52 +0000 2019,,,1.19579E+18,,https://twitter.com/atsu_tti/status/1195791613844320256,0,   ,,
Trico,14287105,11/16/2019,1,Sat Nov 16 14:46:17 +0000 2019,,,1.19579E+18,,https://twitter.com/JayOdjick/status/1195790210510008320,0,Corcan is division of Correctional Services Canada that is responsible for the deal. Poppies are created by the legion. Printed by company called Trico Group. Those are the details. Beyond that I'd suggest doing your own research.,,
Trico,556590209,11/16/2019,0,Sat Nov 16 14:44:56 +0000 2019,,,1.19579E+18,,https://twitter.com/toyarico/status/1195789870167277568,0,"By the time this over Trump will have so many new assholes, hell be pooping from his right ear.",,
Trico,556590209,11/16/2019,1,Sat Nov 16 14:41:23 +0000 2019,,,1.19579E+18,,https://twitter.com/toyarico/status/1195788976117780480,0,"Reverse all of their Supreme Court, and federal court appointments. Reverse all Exec Orders, decisions, agreements, and pacts made, foreign and domestic. Reverse the tax breaks and make everyone with wealth >$10M repay the treasury. And fumigate the White House.",,
Trico,8.2389E+17,11/16/2019,0,Sat Nov 16 14:39:17 +0000 2019,,,1.19579E+18,,https://twitter.com/trico_lorebot/status/1195788449522933760,0,   ,,
Trico,415766225,11/16/2019,1,Sat Nov 16 14:26:46 +0000 2019,,,1.19579E+18,,https://twitter.com/gaelv8/status/1195785300737429505,0,"Bien que salari  temps plein (activit principale), a me fait bizarre de me dire que je peux aussi cocher la case tudiant :p Comme le tarif tudiant au cin :p c'est assez marrant :)",,
Trico,1507938998,11/16/2019,1,Sat Nov 16 14:16:51 +0000 2019,,,1.19578E+18,,https://twitter.com/clarazvdo/status/1195782802052136961,0,a conta do seu Jorge s dele fazendo tric O HOMEM sabe,,
Trico,8.2389E+17,11/16/2019,0,Sat Nov 16 14:09:29 +0000 2019,,,1.19578E+18,,https://twitter.com/trico_lorebot/status/1195780950430507010,0,AKB48AKB47     ,,
Trico,8.50836E+17,11/16/2019,2,Sat Nov 16 14:07:01 +0000 2019,,,1.19578E+18,,https://twitter.com/TricoMESi/status/1195780330311036929,0,Varon!,,
Trico,71618751,11/16/2019,10,Sat Nov 16 14:06:57 +0000 2019,,,1.19578E+18,,https://twitter.com/FlaviBrum/status/1195780312359473152,0,"Um doguinho com um chapu de tric, esse  o Tweet https://twitter.com/breannarufina/status/1195113979430891520 ",https://twitter.com/breannarufina/status/1195113979430891520,
Trico,8.50836E+17,11/16/2019,0,Sat Nov 16 14:05:33 +0000 2019,,,1.19578E+18,,https://twitter.com/TricoMESi/status/1195779958641233921,0,Que se los metan en el OGT !!https://twitter.com/ObservadorUY/status/1195755919650500619 ,https://twitter.com/ObservadorUY/status/1195755919650500619,
Trico,8.50836E+17,11/16/2019,0,Sat Nov 16 14:03:38 +0000 2019,,,1.19578E+18,,https://twitter.com/TricoMESi/status/1195779479018377216,0,Te vamos a corretar y despus lloras todos los aos bobo !! Saludos a aquellos,,
Trico,1187879372,11/16/2019,0,Sat Nov 16 14:03:28 +0000 2019,,,1.19578E+18,,https://twitter.com/BabyFacesMentor/status/1195779436253208576,0,"Obama 2008: 69,498,516 votes Obama 2012: 65,915,795 votes Hillary Clinton 2016: 62,984,828 These are the top 3 MOST votes cast for a presidential candidate. A black man & a woman achieved that! Stop this nonsense that a woman of color can't win. Y'all said Obama couldn't win too",,
Trico,8.50836E+17,11/16/2019,0,Sat Nov 16 14:01:45 +0000 2019,,,1.19578E+18,,https://twitter.com/TricoMESi/status/1195779002117562368,0,Ok dale! Jaja vamos a estar esperando ansiosos jajjaj siempre nos sorprenden!!pic.twitter.com/DK4RzaQ4HF,,
Trico,420141052,11/16/2019,1,Sat Nov 16 13:50:37 +0000 2019,,,1.19578E+18,,https://twitter.com/DamereT/status/1195776200066699270,0,Trico man lmao,,
Trico,8.50836E+17,11/16/2019,0,Sat Nov 16 13:47:48 +0000 2019,,,1.19578E+18,,https://twitter.com/TricoMESi/status/1195775490520432640,0,"Esa tarde que te protegi la polica!! Como olvidarla !. Le tiraste piedras a mujeres y nios ! Das lstima, gorila!.",,
Trico,8.50836E+17,11/16/2019,0,Sat Nov 16 13:46:21 +0000 2019,,,1.19578E+18,,https://twitter.com/TricoMESi/status/1195775127893553152,0,Jaj la mejor es meter un paro jaja sin gente no pueden hacer ni un recibimiento!! LOS PIBES DEL PARO DE COLA son jajaj,,
Trico,2492160103,11/16/2019,0,Sat Nov 16 13:46:03 +0000 2019,,# #,1.19578E+18,,https://twitter.com/TriCo_Health/status/1195775051213287426,1,"Algal Bloom testing has concluded for the season. Advisories have been lifted due to season chill, this does not mean there is no chance of an algal bloom, continue caution where blooms may be present. # HABawarnes # stayhealthypic.twitter.com/o34nm61LUc",,
Trico,8.50836E+17,11/16/2019,1,Sat Nov 16 13:43:33 +0000 2019,,,1.19577E+18,,https://twitter.com/TricoMESi/status/1195774423103619072,0,Negro y virgo !.,,
Trico,8.50836E+17,11/16/2019,0,Sat Nov 16 13:43:06 +0000 2019,,,1.19577E+18,,https://twitter.com/TricoMESi/status/1195774308611698688,0,De qu tu presidente te pague los globos y el papel picado no se vuelve !,,
Trico,556590209,11/16/2019,1,Sat Nov 16 13:42:44 +0000 2019,,,1.19577E+18,@,https://twitter.com/toyarico/status/1195774217469317121,0,"Yesterday @ TedraCobb was at 3,000 followers and is now close to 145,000. Shes also tripled the number of campaign volunteers. Stefanik and Trump are awful but what great motivators they are.",,
Trico,8.50836E+17,11/16/2019,3,Sat Nov 16 13:42:13 +0000 2019,,,1.19577E+18,,https://twitter.com/TricoMESi/status/1195774086728867847,1,De paro de cola viven estos putos !.,,
Trico,8.50836E+17,11/16/2019,0,Sat Nov 16 13:41:20 +0000 2019,,,1.19577E+18,,https://twitter.com/TricoMESi/status/1195773865378668551,0,Noooo bobo !!! El banderazo naci antes de BBVA jaja infrmate! La bandera de Pepsi se llev 2 o 3 veces fantasma !.,,
Trico,184859544,11/16/2019,0,Sat Nov 16 13:40:04 +0000 2019,,,1.19577E+18,,https://twitter.com/richard19trico/status/1195773547785924609,0,https://www.facebook.com/story.php?story_fbid=2647496598627538&id=100001016712285 ,https://www.facebook.com/story.php?story_fbid=2647496598627538&id=100001016712285,
Trico,8.50836E+17,11/16/2019,3,Sat Nov 16 13:39:26 +0000 2019,,,1.19577E+18,,https://twitter.com/TricoMESi/status/1195773386217013248,1,"""De chiquilin te miraba de afuera como esas cosas que nunca se alcanzan"" deca el tango !",,
Trico,8.2389E+17,11/16/2019,0,Sat Nov 16 13:39:18 +0000 2019,,,1.19577E+18,,https://twitter.com/trico_lorebot/status/1195773351630737413,0,        ,,
Trico,8.50836E+17,11/16/2019,1,Sat Nov 16 13:36:01 +0000 2019,,,1.19577E+18,,https://twitter.com/TricoMESi/status/1195772526271639555,0,"""Con la de Pepsi de los 100 aos "" jajaj hace 20 aos la tiene adentro el negro jajajajajajaj cuanto dolor x Dios! Medicate o hace terapia...... que te mejores.",,
Trico,3076013477,11/16/2019,0,Sat Nov 16 13:35:28 +0000 2019,,,1.19577E+18,,https://twitter.com/memeusdoceu/status/1195772389889581056,0,"meu namorado da de 10 a 0 em mim, ele costura, faz croche, trico, cozinha, toca violo, baixo, desenha pra caramba, e eu? HAHAHAHA eu afiro a presso",,
Trico,1.18103E+18,11/16/2019,0,Sat Nov 16 13:33:58 +0000 2019,,,1.19577E+18,,https://twitter.com/cutelovelyhoney/status/1195772010300731392,0, -H-[ TRICO ] https://a.r10.to/hfusN6,https://a.r10.to/hfusN6,
Trico,1.04023E+18,11/16/2019,0,Sat Nov 16 13:28:31 +0000 2019,,,1.19577E+18,,https://twitter.com/triciclobcl/status/1195770638465548288,0,"secadores de cabelo com harmnicos, agulhas de tric transformadas, cmaras super 8 ligadas a projetores e mquinas de costura so alguns dos os instrumentos de servio, enriquecidos pelas partes cruas e atrevidas da https://www.instagram.com/p/B477ZBAl5H_/?igshid=m3f2814totoc ",https://www.instagram.com/p/B477ZBAl5H_/?igshid=m3f2814totoc,
Trico,8.50836E+17,11/16/2019,5,Sat Nov 16 13:28:01 +0000 2019,,,1.19577E+18,,https://twitter.com/TricoMESi/status/1195770514301767681,0,Es verdad que estas comparando bajar 2 veces mal una bandera en un clsico a bajarla mal en una prctica! jajja lpm cada uno festeja lo que puede !pic.twitter.com/zL77xhXQ25,,
Trico,1.18305E+18,11/16/2019,1,Sat Nov 16 13:10:27 +0000 2019,,,1.19577E+18,,https://twitter.com/el3trico/status/1195766095145242630,0,o foda  que eu amo tanto as pessoas daqui,,
Trico,1.18305E+18,11/16/2019,3,Sat Nov 16 13:10:08 +0000 2019,,,1.19577E+18,,https://twitter.com/el3trico/status/1195766013587054592,0,menos de um ms pra ir embora de santa maria no sei o q sentirpic.twitter.com/21bHlwDZ54,,
Trico,8.2389E+17,11/16/2019,0,Sat Nov 16 13:09:22 +0000 2019,,,1.19577E+18,,https://twitter.com/trico_lorebot/status/1195765819151536128,0,,,
Trico,8.50836E+17,11/16/2019,0,Sat Nov 16 13:09:18 +0000 2019,,,1.19577E+18,,https://twitter.com/TricoMESi/status/1195765802458320898,0,"Mal yo , es mina , ni me gasto !.",,
Trico,8.50836E+17,11/16/2019,2,Sat Nov 16 13:07:13 +0000 2019,,,1.19577E+18,,https://twitter.com/TricoMESi/status/1195765280426930176,0,Salgan de mi vista ! Reprimidos.,,
Trico,8.50836E+17,11/16/2019,1,Sat Nov 16 13:06:32 +0000 2019,,,1.19577E+18,,https://twitter.com/TricoMESi/status/1195765106816229380,0,Que pods esperar de alguien que es hincha del CURCC y se saca fotos con los putos de estudiantes.,,
Trico,8.03773E+17,11/16/2019,1,Sat Nov 16 13:01:05 +0000 2019,,,1.19576E+18,,https://twitter.com/CassianoTyf/status/1195763736478470144,0,Pique o tapete de tric daqui de casa https://twitter.com/_360_waves/status/1195727669448577024 ,https://twitter.com/_360_waves/status/1195727669448577024,
Trico,1932895675,11/16/2019,0,Sat Nov 16 12:56:41 +0000 2019,,,1.19576E+18,,https://twitter.com/T3hTrico/status/1195762627214860288,0,reason why I always keep a portable charger on mehttps://twitter.com/abc7joshhaskell/status/1195730752668717056 ,https://twitter.com/abc7joshhaskell/status/1195730752668717056,
Trico,1.18305E+18,11/16/2019,1,Sat Nov 16 12:55:48 +0000 2019,,,1.19576E+18,,https://twitter.com/el3trico/status/1195762406590431234,0,chego na melhor parte do meu tcc e to to cansado q no consigo mais reescrever amigas me mandem forapic.twitter.com/i25LCiASMh,,
Trico,8.50836E+17,11/16/2019,1,Sat Nov 16 12:54:21 +0000 2019,,,1.19576E+18,,https://twitter.com/TricoMESi/status/1195762041983778817,0,Con 3 de los 6 usos que pueden durar se borran ! aparte nada que ver !! Ustedes no saben buscar la oferta ya veo !,,
Trico,8.84437E+17,11/16/2019,1,Sat Nov 16 12:53:02 +0000 2019,,# # # # # # # # # # #,1.19576E+18,@,https://twitter.com/SoberaniaTrico1/status/1195761710839275520,1," hora de mostrar inconformismo com o momento, de dar sangue e se matar por esse clube e essa torcida! Respeite essa histria! Vamos So Paulo! # spfc # SaoPaulo # saopaulofc # VamosSaoPaulo # futebol # Brasileirao # ForaLeco # spfctv # morumbi # SANxSAO # sansao @ SaoPauloFCpic.twitter.com/RzwN9PP85x",,
Trico,1.18305E+18,11/16/2019,0,Sat Nov 16 12:52:57 +0000 2019,,,1.19576E+18,,https://twitter.com/el3trico/status/1195761687393124361,0,os gays em Santa Mariahttps://twitter.com/leonardolaterza/status/1195708595243028481 ,https://twitter.com/leonardolaterza/status/1195708595243028481,
Trico,8.50836E+17,11/16/2019,1,Sat Nov 16 12:52:34 +0000 2019,,,1.19576E+18,,https://twitter.com/TricoMESi/status/1195761594095017990,0,Homofbico!! Te vas a caer !.,,
Trico,58902770,11/16/2019,0,Sat Nov 16 12:51:07 +0000 2019,,,1.19576E+18,,https://twitter.com/cajucajr/status/1195761226229399552,0,Kkkkkkkk c'est patetique. Volta pro seu tric e sai dessa internet coroa. Vai cuidar dos netinhos vai.,,
Trico,8.50836E+17,11/16/2019,1,Sat Nov 16 12:48:37 +0000 2019,,,1.19576E+18,,https://twitter.com/TricoMESi/status/1195760597843038208,0,Paraaa migraa ! Tas perseguida tiene 14 colores,,
Trico,8.50836E+17,11/16/2019,1,Sat Nov 16 12:47:40 +0000 2019,,,1.19576E+18,,https://twitter.com/TricoMESi/status/1195760360852197376,0,pic.twitter.com/wWDKglcyGQ,,
Trico,200619783,11/16/2019,1,Sat Nov 16 12:47:05 +0000 2019,,,1.19576E+18,,https://twitter.com/Trico_Stefa/status/1195760211690172419,1,TODOS UNIDOS VENCEREMOS.,,
Trico,8.2389E+17,11/16/2019,0,Sat Nov 16 12:39:17 +0000 2019,,,1.19576E+18,,https://twitter.com/trico_lorebot/status/1195758249238126592,0,  ,,
Trico,2476542240,11/16/2019,0,Sat Nov 16 12:35:35 +0000 2019,,# #,1.19576E+18,,https://twitter.com/Ahmadafuji/status/1195757316668186624,0,"Kamu terlalu magnum, buat aku yg trico # Walls # BiroJomblo",,
Trico,536179620,11/16/2019,0,Sat Nov 16 12:31:23 +0000 2019,,,1.19576E+18,,https://twitter.com/shaxxxr/status/1195756263163850752,0,bener tapi enak jd gmn y. entlha,,
Trico,1932895675,11/16/2019,0,Sat Nov 16 12:31:03 +0000 2019,,,1.19576E+18,,https://twitter.com/T3hTrico/status/1195756175955881984,0,Man anyone who autosaves is a idiot to begin with lmao,,
Trico,536179620,11/16/2019,0,Sat Nov 16 12:30:39 +0000 2019,,,1.19576E+18,,https://twitter.com/shaxxxr/status/1195756075812655105,0,knp dijual ka:( pengen:(,,
Trico,2589226914,11/16/2019,0,Sat Nov 16 12:29:34 +0000 2019,,,1.19576E+18,,https://twitter.com/FantasticTrico/status/1195755806425145344,0,1,,
Trico,8.39657E+17,11/16/2019,0,Sat Nov 16 12:15:50 +0000 2019,,,1.19575E+18,,https://twitter.com/tricoIorspfc/status/1195752347332415502,0,KKKKKKKKKKKKK AMEI,,
Trico,1.12108E+18,11/16/2019,0,Sat Nov 16 12:14:09 +0000 2019,,,1.19575E+18,,https://twitter.com/HinchaTrico1899/status/1195751924911497222,0,En un banderazo se fijan q desplegamos supuesta mente mal una BANDERA los imperfectos JUAJUA,,
Trico,144128390,11/16/2019,1,Sat Nov 16 12:09:26 +0000 2019,,,1.19575E+18,,https://twitter.com/Neosenyai/status/1195750737789280256,0,"Cortito y d manejo tosco, pero es precioso en tema visual y d carisma d Trico. Me falta comprar el Shadow of the Colossus a ver si este ao lo ponen d oferta d nuevo en el black",,
Trico,8.2389E+17,11/16/2019,0,Sat Nov 16 12:09:25 +0000 2019,,,1.19575E+18,,https://twitter.com/trico_lorebot/status/1195750734593048577,0,,,
Trico,8.39657E+17,11/16/2019,0,Sat Nov 16 12:08:40 +0000 2019,,,1.19575E+18,,https://twitter.com/tricoIorspfc/status/1195750545274916865,0,eu sou mais boiolinha q oce,,
Trico,250527479,11/16/2019,13,Sat Nov 16 12:07:50 +0000 2019,,,1.19575E+18,,https://twitter.com/HitchinTownFC/status/1195750332984438784,0,"Todays attendance at The Trico was apparently 267 Well done to the travelling Canaries fans who braved the cold, and thankfully have 3 points to celebrate",,
Trico,251374969,11/16/2019,0,Sat Nov 16 11:54:06 +0000 2019,,,1.19575E+18,,https://twitter.com/utaridewik/status/1195746879650222080,0,"kalo minta sesuatu itu yang jelas, misal mau minta jajan es krim; kalo kita cuma blg ""jajanin es krim dong"" ya nggak salah kalo dibeliinnya trico padahal maunya es krim shakyshake.",,
Trico,9.56168E+17,11/16/2019,1,Sat Nov 16 11:52:57 +0000 2019,,,1.19575E+18,,https://twitter.com/sp2_trico/status/1195746588364165120,0,,,
Trico,9.56168E+17,11/16/2019,1,Sat Nov 16 11:52:03 +0000 2019,,,1.19575E+18,,https://twitter.com/sp2_trico/status/1195746361536237568,0,( ;; c),,
Trico,536179620,11/16/2019,0,Sat Nov 16 11:51:21 +0000 2019,,,1.19575E+18,,https://twitter.com/shaxxxr/status/1195746186642112513,0,bego eg emang sabar gue sabar,,
Trico,9.56168E+17,11/16/2019,1,Sat Nov 16 11:51:02 +0000 2019,,,1.19575E+18,,https://twitter.com/sp2_trico/status/1195746105536831488,0,,,
Trico,1.07331E+18,11/16/2019,0,Sat Nov 16 11:50:40 +0000 2019,,# # #,1.19575E+18,@Het,https://twitter.com/tricomusic/status/1195746016768737280,0,# concertgebouw # tricomusic # amsterdam @Het Concertgebouw Amsterdam https://www.instagram.com/p/B47wDBHJsJH/?igshid=13efzligqbi25 ,https://www.instagram.com/p/B47wDBHJsJH/?igshid=13efzligqbi25,
Trico,175694337,11/16/2019,0,Sat Nov 16 11:49:29 +0000 2019,,,1.19575E+18,,https://twitter.com/ACT340/status/1195745716666191872,0,(),,
Trico,9.56168E+17,11/16/2019,0,Sat Nov 16 11:47:50 +0000 2019,,,1.19575E+18,,https://twitter.com/sp2_trico/status/1195745299823677441,0,,,
Trico,536179620,11/16/2019,0,Sat Nov 16 11:47:39 +0000 2019,,,1.19575E+18,,https://twitter.com/shaxxxr/status/1195745255515025408,0,eg kalah pula. brace udah ujian gue hari ini sabar sabarr,,
Trico,210897963,11/16/2019,3,Sat Nov 16 11:47:24 +0000 2019,,,1.19575E+18,,https://twitter.com/SPABurjassot/status/1195745193171009537,3,"SANSA apareci junto a sus hermanitos en un contenedor... Algn desalmado quera su muerte, y mirad en que estado tienen sus ojitos... Necesitan una acogida donde recuperarse Nuestra trico guapa es un bomboncete muy cariosa y le encanta reclamar mimos y atencin pic.twitter.com/tol5iCK14Q",,
Trico,175694337,11/16/2019,0,Sat Nov 16 11:44:48 +0000 2019,,,1.19574E+18,,https://twitter.com/ACT340/status/1195744537840242690,0,,,
Trico,9.56168E+17,11/16/2019,0,Sat Nov 16 11:43:42 +0000 2019,,,1.19574E+18,,https://twitter.com/sp2_trico/status/1195744261976641536,0,,,
Trico,8.17924E+17,11/16/2019,3,Sat Nov 16 11:41:14 +0000 2019,,,1.19574E+18,,https://twitter.com/Stefano_Trico/status/1195743641261740039,0,Que divinoooohttps://twitter.com/dana3822/status/1195727357862203394 ,https://twitter.com/dana3822/status/1195727357862203394,
Trico,8.2389E+17,11/16/2019,0,Sat Nov 16 11:39:17 +0000 2019,,,1.19574E+18,,https://twitter.com/trico_lorebot/status/1195743151698280449,0,,,
Trico,536179620,11/16/2019,0,Sat Nov 16 11:35:19 +0000 2019,,,1.19574E+18,,https://twitter.com/shaxxxr/status/1195742152157872129,0,ngomong apa sih lu gblk,,
Trico,1.19425E+18,11/16/2019,0,Sat Nov 16 11:34:27 +0000 2019,,,1.19574E+18,,https://twitter.com/GeorgeL03619313/status/1195741933496414208,0,Mulher vc  muito escrota. Vai fazer um tric.,,
Trico,2180618341,11/16/2019,0,Sat Nov 16 11:33:40 +0000 2019,,,1.19574E+18,,https://twitter.com/micheledoria70/status/1195741738696159232,0, bello vedere tanta gioia il sabato mattina. Sar mica perch oggi gli ospedali sono aperti?,,
