SearchTerm,date,favorites,mentions,retweets,text
NGK,11/16/2019,0,,0,
NGK,11/16/2019,0,,0,
NGK,11/16/2019,0,,0,Kalau ngk percaya orang2 gimana cara hidup di dunia cit.
NGK,11/16/2019,0,,0,pqp caralho eu era mt trouxa caralho caralho pq eu era assim pq ngk chego e aviso amiga para meu deus eu nao tinha amigos nenhum mesmo pq um amigo me avisaria
NGK,11/16/2019,1,,0,Kandaroli Payan # Dhuruvvikram
NGK,11/16/2019,0,,0,Top Tamil Grossers in Kerala 2019: 1 # Bigil 2 # Kaithi 3 # Petta 4 # Kaappaan 5 # Peranbu 6 # Asuran 7 # Viswasam 8 # NerKondaPaarvai 9 # NGK 10 # KadaramKondan
NGK,11/16/2019,0,,0,
NGK,11/16/2019,1,,0,XVideos
NGK,11/16/2019,0,,0,
NGK,11/16/2019,0,,0,"Tanyarl kalian pernah ngk dipeluk pacar/mantan kalian? Doi minta peluk ke ak, tp ak takut soalnya ngk prnh ky gt sm lawan jenis slain kluarga"
Prestone,11/16/2019,0,@,0,"Another @ northernassist rent. It's a Saturday night got back to Lancaster to find I have to wait an hour and a half for rail replacement between Lancaster and Preston to be told that is ""Normal Service"" is it really!!! I'm calling BS on that."
Prestone,11/16/2019,0,,0,Good afternoon... Have a nice day
Prestone,11/16/2019,1,,0,
Prestone,11/16/2019,0,,0,"Good luck everyone, and try your best to stay safe."
Prestone,11/16/2019,0,,0,Nihilego*
Prestone,11/16/2019,0,,0,Pure serenity
Prestone,11/16/2019,0,,0,What would you do if facebook closed up tomorrow ? would you survive ?
Prestone,11/16/2019,0,,0,
Prestone,11/16/2019,1,,0,Absolutely bonkers though.
Prestone,11/16/2019,0,,0,Kusuriya no Hitorigoto is some good fun.
Prestone,11/16/2019,0,,0,Now only 2 the 17 will go the distance
Prestone,11/16/2019,0,,0,"Great job, Preston! That's a big accomplishment! Go Packers!"
Prestone,11/16/2019,0,,0,These are done by the referee at every track they visit along with rider of the night ect
Prestone,11/16/2019,0,,0,Always dive in
Prestone,11/16/2019,0,,0,"It was marking the fact that 1992 was a Guild year. Preston is the only city that still celebrates the award of its right to hold a Guild Merchant. It started in 1328 and happens every 20 years. There were a few changes to the routine, but otherwise its an unbroken tradition."
Prestone,11/16/2019,0,@Clemson,0,"Trophy Wife and I in Death Valley @Clemson's Death Valley Stadium, Clemson, SC https://www.instagram.com/p/B48QYOoplhy/?igshid=h0ftiesz8ef "
Prestone,11/16/2019,0,,0,Katy Perry on My Replay 2019 1. Never Really Over 9. Con Calma [Remix] 10. Harleys in Hawaii 11. Starstrukk 12. Small Talk 26. Feels 97. Firework
Prestone,11/16/2019,3,,0,"Golston has been Iowas best defensive player hands down, all season."
Prestone,11/16/2019,0,,0,I gotchu bro https://twitter.com/tbob53/status/1195810837417607170 
Prestone,11/16/2019,0,@,0,"BBC Weather Watchers report for Falmer # weatherwatchers --- @ bbcweather Erm, this isn't Falmer! looks more like near Preston Circus, in Brighton.. https://www.bbc.co.uk/weatherwatchers/report/07dc70ba-3ead-4478-a11e-e3cf3361f100/ "
Prestone,11/16/2019,0,,0,"Pull the other leg, it has bells on it. Rules are applied to star players like laws are to the rich. That is to say, differently, if at all."
Prestone,11/16/2019,0,,0,"In limited time, Hurns has looked good. Miami wants him to be a part of their future. Now, we will see who else sticks around other than Preston and Parker. https://twitter.com/miamidolphins/status/1195812889568989184 "
Prestone,11/16/2019,0,,0,I want Jeff Goldblum to read me a bedtime story until I fall asleep.
Prestone,11/16/2019,0,,0,Yes you do! Say it in the group chat dude
Prestone,11/16/2019,0,,0,Hell yeah
Prestone,11/16/2019,1,@,0,"Suggestion: A GoFundMe to buy @ ScottMorrisonMP a violin so he can officially # FiddleWhileAustraliaBurns. He seems determined to do fuck all, so he may as well learn a musical instrument while hes at it. # auspol # ClimateChange # ClimateAction # ClimateCrisis"
Prestone,11/16/2019,0,,0,Music City Vintage. still going on too
Prestone,11/16/2019,0,,0,Gimme the money then
Prestone,11/16/2019,0,,0,I always knew deer liked pussy
Prestone,11/16/2019,0,,0,you exist
Prestone,11/16/2019,0,,0,Burn!https://twitter.com/profamirattaran/status/1195757636484026369 
Prestone,11/16/2019,0,,0,Was thinking the same thing
Prestone,11/16/2019,0,,0,City of Preston plates where cast for 86210 then BR realised Preston wasn't a city & so Preston Guild was chosen.
Prestone,11/16/2019,1,,0,First game as a fan in almost two years. My throat hurts from cheering and I am C O N T E N T. # StateBeatpic.twitter.com/ycgWZKX4Zh
Prestone,11/16/2019,0,,0,WOW!https://twitter.com/craigmurrayorg/status/1195674118529658880 
Prestone,11/16/2019,1,,0,Great idea
Prestone,11/16/2019,0,,0,"Two 7th place finishes in the Premier League and a Scottish cup final with us, a 3rd place finish and a Scottish cup with Inverness. Not a bad recommendation thanks! Incidentally we were never winning the league with McKinnon, 100% no chance. All up in the air now though!"
Prestone,11/16/2019,0,@ @ @ @,0,Wirral Sport: Saturday Results Caldy 49-21 Preston - National 2 North Wirral 17-19 Macclesfield - Northern Premier Douglas 22-17 Birkenhead Park V North One West Barnton 2-3 Cammell Laird - NWCFL @ CaldyRUFC @ WirralRUFC @ park_xv @ cammelllairdfcpic.twitter.com/n1ZsoMtfDK
Prestone,11/16/2019,1,,0,Yorkshire Tea always
Prestone,11/16/2019,0,,0,Salute
Prestone,11/16/2019,0,,0,Would love to go watch OSU and Penn State play in Columbus. Maybe I could get a small loan from Chase Young...
Prestone,11/16/2019,1,,0,Get it done
Prestone,11/16/2019,1,,0,Thank you... You too
Prestone,11/16/2019,1,@ @,0,Mat 4 at 141lbs is Conrad Braswell ( @ GVWrestling) vs Preston Wiest ( @ WPU_Wrestling) # GVopen19 Watch LIVE + Archived -> https://www.trackwrestling.com/tw/opentournaments/VerifyPassword.jsp?tournamentId=488011132 pic.twitter.com/XutWqhV3dw
Prestone,11/16/2019,0,,0,"If you cant talk about climate when the country is burning, when can you?https://www.theguardian.com/commentisfree/2019/nov/17/if-you-cant-talk-about-climate-when-the-country-is-burning-when-can-you?CMP=Share_iOSApp_Other "
Prestone,11/16/2019,0,,0,When did you buy
Prestone,11/16/2019,0,,0,"Plus, Preston is a busy station - how many connections should a London train wait for just in case? The 2000 and 2059 Preston-London trains were also both late yesterday (don't know which Peston was aiming for). A train from Blackpool did arrive shortly before both left."
Prestone,11/16/2019,1,,0,U
Prestone,11/16/2019,0,,0,"Robert preston, heard the bistro is top-notch. If a big celebration your loooking for you might want to try the Rovers"
Prestone,11/16/2019,1,,0,And B4. George Preston Marshall makes Snyder look like Desmond Tutu. Your Redskins? Go jump in the Patapsco
Prestone,11/16/2019,1,,0,No conference refs call holding
Prestone,11/16/2019,0,,0,dont nobody make sure Im straight besides Teka ..
Prestone,11/16/2019,0,,0,Fence is damaged. Lol
Prestone,11/16/2019,4,,0,"Os Dolphins renovaram o contrato do WR Allen Hurns por mais 2 anos e 8 milhes de dlares, sendo 3.27M garantidos. Bom movimento de Chris Grier. J temos Hurns, Parker e Preston garantidos para o prximo ano, todos bem baratos. Falta um grande nome agora para equilibrar. Cooper? https://twitter.com/AdamSchefter/status/1195810771386687490 "
Prestone,11/16/2019,0,,0,"Izzie Stevens  o personagem mais insuportvel dessa srie, junto com rica Hann, Tom Koraccik e Preston Burke."
Prestone,11/16/2019,0,@,0,"hmmm, not just a pretty face, huh? gonna love watching Nadine in the jungle, I just know it already! @ imacelebrity # ImACelebhttps://twitter.com/NadineCoyleNow/status/1195039160475803648 "
Prestone,11/16/2019,2,,0,Probably because you promising money to people and not giving them it lmao
Prestone,11/16/2019,0,,0,Yep sounds like a lawsuit heading towards the Hill.
Prestone,11/16/2019,0,@,0,Thats wonderful ! @ JamesB_65 is a great man !
Prestone,11/16/2019,0,,0,pic.twitter.com/vGEadVhtF3
Prestone,11/16/2019,0,@,0,@ AB84 come back to the burgh
Prestone,11/16/2019,0,,0,I mean you might have to dial up a blitz or something creative on 3rd down. Dbs have been completely lost so far.
Prestone,11/16/2019,0,,0,"Spacewalking and spaceswimming isn't the most exerting exercise, but it is a great way to watch the cosmos! And for repairing hull breaches."
Prestone,11/16/2019,0,@,0,He likes black women sorry @ graceestyless
Prestone,11/16/2019,0,,0,"Honestly, the worst part about today's loss is that Tech Basketball doesnt get to play to make up for the football game"
Prestone,11/16/2019,1,,0,cole preston
Prestone,11/16/2019,5,,1,Pray for 21 pic.twitter.com/j4MLnpbgBb
Prestone,11/16/2019,0,,0,"such a huge stop this game wouldve felt like it was over if we went down 10-0, 14-0. cmon fellas # HOOKEM"
Prestone,11/16/2019,0,,0,Liverpool losing to Barcelona 3-0 in a champions league semi-final 1st leg to then beat Barcelona 4-0 in the 2nd leg and then to go on and win the champions league.
Prestone,11/16/2019,0,@ @ @,0,"@ EmmaBarton Hi Emma, Loved meeting u today outside the iconic Tower. Thank u so much for the selfie & chat! I'd seen u in Chicago a few years ago in Preston but didn't get to meet u - so today was fantastic. Loved @ TeamEmmton performance tonight. Please follow me. @ Boro19"
Prestone,11/16/2019,1,,0,
Prestone,11/16/2019,1,,0,Also no wildlife affected.
Prestone,11/16/2019,0,,0,Fuck You Thought!pic.twitter.com/lwr48oMwdG
Prestone,11/16/2019,0,,0,https://www.facebook.com/story.php?story_fbid=2879602655383588&id=100000016461241 
Prestone,11/16/2019,0,,0,1) Didn't your lawyer and campaign manager G Preston Kline help the Russians with the NRA? 2) How were you able to raise a record amount of campaign money? Russian rubles? 3) How much Big Pharma cash did you accept? How much NRA cash? Big Comm Co cash? 4) You don't represent TN
Prestone,11/16/2019,0,,0,All this time I read your name as Christian/
Prestone,11/16/2019,0,,0,Derrick Brown is hands down the best interior defensive lineman in the entire nation.
Prestone,11/16/2019,0,,0,pic.twitter.com/HHCgHaHpiF
Prestone,11/16/2019,5,,0,"86212 in the first variant of Newell & Sorrell's # InterCity swallow livery (swallow not included!) for renaming ceremony; the dates '1328  1992' now included on newly cast plates (which begs the question, why commemorate 664 years?) Preston, 16 May 1992 https://flic.kr/p/TD2QZU pic.twitter.com/SZaMrtwEkM"
Prestone,11/16/2019,0,,0,Finding Marvolo?
Prestone,11/16/2019,0,,0,"Gorgeous, thank you, love"
Prestone,11/16/2019,0,,0,i aint gonna lie. preston spit some bars last night.
Prestone,11/16/2019,0,,0,I checked in at Joey No Nuts Cafe on # Yelphttps://www.yelp.com/biz/joey-no-nuts-cafe-hoboken?pt=check_in&ref=twitter&utm_campaign=CheckIn&utm_medium=twitter&utm_source=ishare&v=4b 
Prestone,11/16/2019,0,,0,Not that it makes it better but its looking like it might not have been as bad as they thought.
Prestone,11/16/2019,0,,0,Even the dull-witted Repubs are astounded...
Prestone,11/16/2019,0,,0,Preston 2011. This season Brighton. https://twitter.com/footylimbs/status/1195693281365123072 
Prestone,11/16/2019,0,,0,pic.twitter.com/NOCzjUnnb7
Prestone,11/16/2019,2,,1,When it comes to inspiring the # LGBTQ+ youth. My just beats for days.pic.twitter.com/HPe8RJxnCl
Prestone,11/16/2019,0,,1,pic.twitter.com/LiGU7ZTxdL
Prestone,11/16/2019,0,,0,"The enrollment gap is less concern to me, especially with AAA schools like Preston and Hampshire. These schools are a competitive fit with many AA schools based solely on population density. Itll never be perfect, but it can definitely be better."
Prestone,11/16/2019,1,,0,"They are saying only 5 gallons spilled into the water, 15 gallons on the barge."
Prestone,11/16/2019,1,@,1,Yes Preston @ yess_pres2https://twitter.com/umassbasketball/status/1195790670281289729 
Prestone,11/16/2019,1,,0,Someone needs to make a specific gay version of that quiz
Prestone,11/16/2019,0,,0,Trying to find the words to describe Delaney without being disrespectful but all I can come up with is damn shes a sexy bitch
Prestone,11/16/2019,0,,0,pic.twitter.com/e0Yfw1ZIfB
Prestone,11/16/2019,0,,0,Omg
Prestone,11/16/2019,0,,0,pic.twitter.com/ushywSN3m6
Prestone,11/16/2019,2,,0,He's gotta torn ACL Neal...hes gonna start 2020 on the PUP he's gonna need time...Hurns gives us immediate insurance..proven vet..can play wide and slot..has size and can run routes...can help Preston mentally while he rehabs https://twitter.com/NealDriscoll/status/1195812721637371904 
Prestone,11/16/2019,0,,0,What ever mouth
Prestone,11/16/2019,0,@,0,I cast my Heisman ballot for # JoeBurrow! Click the player you think deserves the Heisman House vote. ( @ NissanUSA)
Purolator,11/16/2019,0,,0,"My bank account is registered at my parent's place, the electricity and internet is included with my apartment, and I receive no paper bills of any kind. Apartment leases are not accepted because they are too easy to make up. Purolator just told me to get bent :/"
Purolator,11/16/2019,1,@,0,@ Nicole_Cliffe my winter boots are having a hard time coming in the lane. Purolator thinks the lane is inaccessible? Hey this is as good as it gets until spring. We had traffic in and out yesterday but not my boots pic.twitter.com/hblsUyVuPG
Purolator,11/16/2019,1,,0,"I'm pretty sure the Purolator guy at my work is secretly Santa Claus. I mean, he's got twinkly eyes and a jolly laugh, a white curly beard and he delivers packages for a living. How could he not be?! FYI, Santa also has an Allman Brothers tattoo on his leg and shaves his head."
Purolator,11/15/2019,1,,0,"This is stupid but probably makes sense. It says that it takes 7+ days to mail tickets to US from Canada, and it takes 14+ days to mail tickets to Canada to Canada. I guess if it's delivered by Canada Post or Purolator 14+ days is too optimistic. https://www.whistlerblackcomb.com/plan-your-trip/lift-access/tickets.aspx "
Purolator,11/15/2019,0,,0,"Or just ""never Purolator"""
Purolator,11/15/2019,0,,0,At least we got a good long walk in as a family. Just annoying. I never have good experiences with purolator.
Purolator,11/15/2019,0,,0,We walked to this purolator location to get my parcel (my slip said it would be there). I said to Matt watch it not be at this location. Seems weird theyd drop it at this one and not the one closer to us. Guess Im psychic because the driver wrote the wrong location down .
Purolator,11/15/2019,1,,0,"They use CP or Purolator for NL. There doesn't seem to be a rhyme or reason to it. I've had things show up in 2 days and others show up in 2 weeks. Release day you can forget it in NL unless you're ordering straight from the company. You ""might"" get it close to release day."
Purolator,11/15/2019,0,,0,Purolator is the worst
Purolator,11/15/2019,0,,0,"Ohhh. So I might have my goodies tomorrow. At least, assuming Purolator does deliver on Saturdays. I know they have in the past."
Purolator,11/15/2019,3,,0,No Pokmon this weekend. I'll only be able to pick up my copy on Tuesday because Purolator refuse to just leave your package there.
Purolator,11/15/2019,0,,0,"Hello Sarah, please forward us with your tracking number so we ca assist you with your parcel. We are available through DM. Thank you, ^Vanessa"
Purolator,11/15/2019,0,,0,"Hello, please send us your tracking number so we can review your shipments transit. We apologize for the delay. Thank you, ^Vanessa"
Purolator,11/15/2019,1,,0,Oh my god. I bought a package from Amazon Supposed to arrive on Tuesday Get a message should arrive by wednesday Then it got delayed in Toronto Should arrive by Thursday 'On truck out for delivery' Delayed Should arrive in Friday 'on truck' again Delayed again C'mon Purolator pic.twitter.com/sDhcfuFBye
Purolator,11/15/2019,0,,0,"Hello, if this was the issue with our delivery please send us your tracking number through DM so we can forward this complaint to our depots management. Thank you, ^Vanessa"
Purolator,11/15/2019,0,,0,Purolator. I take it I need to reach out to them about this?
Purolator,11/15/2019,0,,0,"Hello Tom, we are sorry to hear bout the delay on your item. It will resume delivery the next business day. If you need any further help please reach out to us through direct message with your tracking number. Thank you, ^Vanessa"
Purolator,11/15/2019,2,,0,"Yes, often Purolator (as an adjunct of Canada Post) ends up passing things off to the post office anyway. I get it for other carriers, but in this case there was NO carrier, and it wasn't the shipping address I was filling in."
Purolator,11/15/2019,3,,0,Just landed a job with Purolator! Once I get my first pay I can use it to get my blog off the ground! Going to be so awesome to have my own custom domain and not just a free blog! # successful # goals # workhardplayhard
Purolator,11/15/2019,0,,0,"Thank you, we will forward this information to the depot to check with the driver to be sure they are okay. ^Vanessa"
Purolator,11/15/2019,0,,0,"Hi Nathan, we hope that he's okay too. When and where did this happen please? We'll request local management to check with him. ^James"
Purolator,11/15/2019,0,,0,Purolator increases Canadian footprint to service unprecedented customer growth this holiday season and beyond Shipping # Freightforwarding # Logistics # SupplyChain # Logistics&ampSupplyChain https://freightcomms.com/purolator-increases-canadian-footprint-to-service-unprecedented-customer-growth-this-holiday-season-and-beyond/ pic.twitter.com/unPC9fNc4p
Purolator,11/15/2019,0,,0,Please send me a DM with the tracking #.
Purolator,11/15/2019,0,,0,"Hi Jamie, would you like to schedule another delivery? ^Cath"
Purolator,11/15/2019,0,,0,"We did reply to your DM messages, we're answering as fast as we can. Sorry for the wait. ^Vincent"
Purolator,11/15/2019,0,,0,Our drivers do not call before making an attempt. You can sign up online at http://www.purolator.com to get notifications about your package. Can you DM us your tracking number? We'll look into this for you. ^Vincent
Purolator,11/15/2019,0,,0,"Hi Julie, our apologies for this. Can you please DM us the tracking number? We'll look further into the status for you. Thanks, ^James"
Purolator,11/15/2019,1,,0,Our apologies. Could you please DM us your tracking number? We'll look into this for you. ^Vincent
Purolator,11/15/2019,0,,0,Sorry for the wait Sylvia. Do you need us to verify the status of your shipment? ^Vincent
Purolator,11/15/2019,2,,0,just kidding guys the delivery guy didnt even bother to ring my doorbell or put the envelope in the mailbox so i dont have jedi fallen order and wont until fucking monday. im suing purolator
Purolator,11/15/2019,0,,0,Waiting for Purolator like... pic.twitter.com/Xq3PLqekH3
Purolator,11/15/2019,0,,0,We're here to help and your DM has been responded.
Purolator,11/15/2019,0,,0,Purolator expands in Toronto | DC Velocity https://ift.tt/2Qnu8HB
Purolator,11/15/2019,1,,1,Thank you.
Purolator,11/15/2019,1,,0,Thank you! Have an awesome day Tammy. ^Vanessa
Purolator,11/15/2019,0,,0,"Hello Dipal, we have replied to your DM to assist you. Thank you, ^Vanessa"
Purolator,11/15/2019,1,,0,You're welcome.
Purolator,11/15/2019,1,,0,"Hello Tammy, thank you so much for your kind words. Where are you located? We are able to forward this to our depots management. Thank you, ^Vanessa"
Purolator,11/15/2019,0,,0,"Yes, the scanning should just note the shipment is available for pick-up. I apologize for the confusion and incorrect scanning. ^Vanessa"
Purolator,11/15/2019,0,,0,"It shows the item was brought to our Penguin pick-up location today to be available for pick-up based on our scans. Thank you, ^Vanessa"
Purolator,11/15/2019,0,,0,"No mention where it is, just ""Zach at the front desk"" and as a last status, is ""Picked up by Purolator at Toronto"" so I guess that the delivery guy got my package for a touristic ride through the city?!"
Purolator,11/15/2019,1,,0,You know who probably doesnt care about my problems with Xerox autoshipping stuff I dont need/want? The Purolator guy. You knows who's gonna have to listen to me anyways? The Purolator guy. # hewasniceaboutit # ididntblamehim # justventing # hesbeenhere3timesthisweek # sorry
Purolator,11/15/2019,0,,0,"Hello Fernando, I am sorry to hear about the negative experience you have had with us. Please reach out to us through DM with your tracking number for further help. Thank you, ^Vanessa"
Purolator,11/15/2019,0,,0,"Hello Bert, I am really sorry for this. Please send us your tracking number through DM here on Twitter and I will try and help with your item. Thank you, ^Vanessa"
Purolator,11/15/2019,0,,0,"Purolator Inc. on LinkedIn: ""Hey Toronto! Were creating 600 new jobs, adding more than 100 vehicles to our fleet and expanding customer access points to 200 pick-up and drop off-locations. Its all part of our plan to bring more delivery speed and conv... https://lnkd.in/enKnBft"
Purolator,11/15/2019,0,,0,"Hello Nicholas, please send us your tracking number through DM here on Twitter. We can verify the service and transit of your shipment. Thank you, ^Vanessa"
Purolator,11/15/2019,0,,0,Yes it is. Your website says it might still arrive today and purolator says Monday at the earliest. So who's telling the truth?
Purolator,11/15/2019,0,,0,"Hello, if you need any help with shipping feel free to reach out to us through DM here on Facebook. Thank you, ^Vanessa"
Purolator,11/15/2019,3,,0,ugh its being shipped by purolator which means its not gonna be at my door and no ones home to sign off on it so itll have to be picked up lol and my mom is in a mood so shes gonna put up a fight about it
Purolator,11/15/2019,0,,0,Je fais plus confiance a Intelcom et Purolator. Ton cas est pas juste anecdotique il est aussi impertinent que limbcilit de cette honorable travailleur des services postaux... # meme # facts
Purolator,11/15/2019,0,@purolator,0,"Hello, would you be able to send us this video through email at customer.care@purolator.com. We can certainly look into this with our depot to assist you. Thank you, ^Vanessa"
Purolator,11/15/2019,2,,0," date ya que chez Purolator que a sonnait pas... Maintenant,  chaque fois que je commande un truc, pour tre sur qu'ils sonnent, j'ajoute toujours la note ""do not safe drop"" qui en gros.veut dire "" sonne pis attend ou perds ta job, ton choix..."""
Purolator,11/15/2019,1,,0,Because of the purolator tweet?? jfc
Purolator,11/15/2019,1,,0,More Purolator simulator https://www.twitch.tv/xerkaw
Purolator,11/15/2019,0,@ @,0,Omg honestly @ ONCannabisStore if my pot doesnt show up today.... why are you even an entity? Why do you make this shit so hard. Start using Purolator. I absolutely abhor @ canadapostcorp and their inability to get packages moving.
Purolator,11/15/2019,1,,0,Purolator and Toxic Masculinity https://www.facebook.com/100001958879207/posts/3161811617227436?d=n&sfns=mo 
Purolator,11/14/2019,3,,1,"Jai un super pouvoir de ramener les gens dans ma vie, ds que je repense  quelquun il croise mon chemin dans 24h  48h, on dirait un colis de purolator"
Purolator,11/14/2019,0,,0,"Please send us your tracking number through DM so we can assist you. Thank you, ^Vanessa"
Purolator,11/14/2019,0,,0,"Hi Jenna, is there anything I can help you with? ^Cath"
Purolator,11/14/2019,0,,0,Purolator It looks like they rang the bell but im on the main floor and nothing rang. Im disappointed in the quality of handling with the damaged box of a product over $400 and it not being in a box (with all the porch thieves) youd think it would be handled better.
Purolator,11/14/2019,0,,0,"Hi Michael, please send me the tracking number in a private message and we'll verify what happened and find a convenient option for you. ^Cath"
Purolator,11/14/2019,0,@ @ @ @,0,"Thanks @ JakeBogoch, @ evatronix, and Kasia Zeniuk for this solid piece of work for Purolator. You definitely brought it! Toast + Jam creative from @ thomasneuspiel. Mixed by @ emceecee_ready.https://vimeo.com/372920844/2890b1914e "
Purolator,11/14/2019,0,,0,Is battering me in my ears doing street dances in the halls about my Purolator delivery saying 'its not coming to you' for the past hour https://twitter.com/InspiringofSoul/status/1195047069037268999 pic.twitter.com/q1pXGP4uCm
Purolator,11/14/2019,3,,0,"Not quite. 1980. The same cars were on the front row in both - Cale in Juniors 11 and the Purolator 21, except in 1980 it was Neil."
Purolator,11/14/2019,1,,0,When sales people have Business conversations vs Sales conversations they take their and their customers results to the next level. Its how true value is created for both parties. The Purolator Western Region Sales team were a joy to work with last weekhttps://lnkd.in/d7t-h5k
Purolator,11/14/2019,0,,0,Our apologies. Could you please DM us your tracking number? We'll look into this for you. ^Vincent
Purolator,11/14/2019,0,,1,Them came back as a red headed woman Your not getting my purolator parcel at 625 i am getting my parcel go away bottom feeder torturer https://twitter.com/InspiringofSoul/status/1195029409146834944 
Purolator,11/14/2019,0,,0,"Hi Brent, if your shipment can't be left w/o signature, please contact us and we'll provide all other available options. ^Cath"
Purolator,11/14/2019,0,,0,"Hello Rena, your item shows to be on vehicle for delivery today by end of day. Thank you, ^Vanessa"
Purolator,11/14/2019,20,@ @ @,0,hey @ steve_dangle @ adamwylde @ jesseblake do you know if purolator would hire a U.S. citizen? they clearly need people and id love to help the #1 SDP sponsor out
Purolator,11/14/2019,0,,1,Playing games wirh the delivery of my parcel I expect it very soon since i just saw purolator truck drive by I am sure therecisvonly ome in the area. I will expect my package very very soon. pic.twitter.com/nPQS0UDa7g
Purolator,11/14/2019,0,,1,Went to look outside saw purolator truck drive by and then i was hurt when i wwnt to look How come he didnt come here Maybe in the area https://twitter.com/InspiringofSoul/status/1195013374540693504 
Purolator,11/14/2019,0,@ @,0,"I must be spoiled by Amazon Prime, because 10 days for my tea to arrive from @ DAVIDsTEA seems like way too long @ purolator pls bring tea asap."
Purolator,11/14/2019,1,,0,"Alright, the books that went to the wrong address are currently waiting at Purolator for me to pick them up! And its the one up here not the one down on the Northshore, so I don't even need to do some crazy bus dance to get it. So pleased!"
Purolator,11/14/2019,0,,0,"Hello Laura, Unfortunately the signature is not for us, it is for your sender. That is why we require a physical copy to release the item. I apologize for any inconvenience. We can request another delivery if you want to DM us your tracking number. Thank you, ^Vanessa"
Purolator,11/14/2019,0,@,1,"With the holidays just around the corner, Purolator president and CEO John Ferguson joined Toronto Mayor John Tory to officially open the companys new Toronto terminal, which services the GTA. # logistics # supplychain # delivery @ PurolatorInchttps://bit.ly/2rERbmI"
Purolator,11/14/2019,0,,0,"Hello Ramon, please forward us your tracking number through DM here on Twitter. We can assist you with your shipments tracking details. Thank you, ^Vanessa"
Purolator,11/14/2019,0,,0,"Hello, I am sorry to hear about your negative experience with us. If you still need help with your shipment please reach out to us through DM here on Twitter. Thank you, ^Vanessa"
Purolator,11/14/2019,0,,0,"Hello Luc, I apologize, due to weather causing a backlog in freight this arrived late into the depot yesterday. It is due to be sorted for delivery today. Your tracking will update after 10:00 AM to show this is on vehicle for delivery. Thank you, ^Vanessa"
Purolator,11/14/2019,0,,0,I honestly hope Canada post ends up being completely replaced one day. They suck balls. Purolator needs to step up and take over completely. I never have issues with them.
Purolator,11/14/2019,0,,0,"Hi Rena, this shipment was given to us this morning for delivery tomorrow. Please let me know if you have any questions. ^Cath"
Purolator,11/14/2019,0,,0,Your 20000th coup has failed No more funny busines with delivery of Purolator Dont pretend to not deliver it today or tommorrow then make me go to purolator station to retrieve my phone https://twitter.com/InspiringofSoul/status/1194949226201075712 
Purolator,11/13/2019,0,,0,Email deleted purolator Saved screenshot or i would not have the email Total control Now caught before parcel reaches destination https://twitter.com/InspiringofSoul/status/1194817170783510528 pic.twitter.com/nGR8Y2ecVN
Purolator,11/13/2019,0,,0,This app apparrently from reviews tracks parcels from couriers and sometimes has info before This says my parcel is coming tommorrow It will be coming to me by either Purolator or UPS. pic.twitter.com/GmDcH4fFw4
Purolator,11/13/2019,0,,1,My tracking app says this doesnot look like ups tracking number. So if its purolator the furst email that was deleted letter from fido then second letter isa ruse saying ups and the person who stole my life is trying to get my phone and my money Caught in the Act resend email https://twitter.com/InspiringofSoul/status/1194813024869203970 
Purolator,11/13/2019,0,@,0,"@ CallitSpring_SA please stop using UPS for shipping your online purchases. They can't do their job. I'm sick of doing it for them. Switch to Purolator or literally anyone else, PLEASE! pic.twitter.com/VzgDyZb8An"
Purolator,11/13/2019,0,,0,Coming to me at 647 907 4274 not another phone number or address Purolator in one email Email erased Second email UPS listed as courier pic.twitter.com/6L7162zkA2
Purolator,11/13/2019,0,,1,Email recieved from fido with tracking number and purolator as courier then erased Then new email sent with UPS as courier after i downloaded ups app then took apo out then put it back in and cache cheating lying craze came up Says 1 day in transit Not stealing my phone en route pic.twitter.com/1e9fXCq0qU
Purolator,11/13/2019,3,,0,At least you didn't kiss him!! I use Purolator now.
Purolator,11/13/2019,0,,0,Did someone mail me a letter with Purolator?
Purolator,11/13/2019,0,,0,"Hello Jim, I am sorry to hear that you have still not received your shipment. Send us your tracking number through DM here on Twitter and we can assist you with your shipment. Thank you, ^Vanessa"
Purolator,11/13/2019,0,,0,Fuck # purolator. Didn't delivery my things yesterday as promised. Today still waiting and it's close to evening now. Amazon should stop using them
Purolator,11/13/2019,0,,0,"Hello, if you need help with a shipment please reach out to us through DM on Twitter. Thank you, ^Vanessa"
Purolator,11/13/2019,0,,0,"Hello Rosie, we can certainly try to add this for you. Please DM us with your tracking number for further help. Thank you, ^Vanessa"
Purolator,11/13/2019,1,,0,"Hello Beth, that is really great and we appreciate your kind words. Have an awesome night! Thank you, ^Vanessa"
Purolator,11/13/2019,7,,0,"Yesterdays national expansion announcement starts in # Toronto and were adding 600 jobs, 100+ vehicles and up to 200 pick-up and drop-off locations to the city. Its all part of the plan to bring more delivery speed and convenience to the GTA this holiday season and beyond.pic.twitter.com/UG1wRBDg35"
Purolator,11/13/2019,0,,0,"Purolator recently announced plans to step-change its network capacity, speed and consumer convenience in anticipation of its busiest week of the year, Black Friday and the week of Cyber Monday. To read more about these plans click the link below. http://ow.ly/cPbH50xaczF"
Purolator,11/13/2019,0,,0,Still no updates on this shipment. Purolator has said they still do not have the package
